"","Country","currency","price","category","name","X1.EUR.in.Currency","X1.USD.in.Currency","EUR.Average.Monthly.Salary","USD.Average.Monthly.Salary","price_eur","months_to_buy_product"
"5762","Taiwan","TWD",27900,"iphone","iPhone 14 128GB Midnight",32.07,31.19,1424.77,1473.99,869.971936389149,0.610605175845329
"5763","Taiwan","TWD",27900,"iphone","iPhone 14 128GB Purple",32.07,31.19,1424.77,1473.99,869.971936389149,0.610605175845329
"5764","Taiwan","TWD",38400,"iphone","iPhone 14 512GB Starlight",32.07,31.19,1424.77,1473.99,1197.38072965388,0.840402822668839
"5765","Taiwan","TWD",31400,"iphone","iPhone 14 256GB Purple",32.07,31.19,1424.77,1473.99,979.108200810727,0.687204391453165
"5766","Taiwan","TWD",38400,"iphone","iPhone 14 512GB Blue",32.07,31.19,1424.77,1473.99,1197.38072965388,0.840402822668839
"5767","Taiwan","TWD",31900,"iphone","iPhone 14 Plus 128GB (PRODUCT)RED",32.07,31.19,1424.77,1473.99,994.699095728095,0.698147136539999
"5768","Taiwan","TWD",36400,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",32.07,31.19,1424.77,1473.99,1135.01714998441,0.796631842321504
"5769","Taiwan","TWD",74900,"mac","14-inch MacBook Pro - Space Gray",32.07,31.19,1424.77,1473.99,2335.51605862176,1.63922321400771
"5770","Taiwan","TWD",45900,"mac","13-inch MacBook Pro - Space Gray",32.07,31.19,1424.77,1473.99,1431.24415341441,1.00454399897135
"5771","Taiwan","TWD",74900,"mac","14-inch MacBook Pro - Silver",32.07,31.19,1424.77,1473.99,2335.51605862176,1.63922321400771
"5772","Taiwan","TWD",42400,"iphone","iPhone 14 Plus 512GB Midnight",32.07,31.19,1424.77,1473.99,1322.10788899283,0.92794478336351
"5773","Taiwan","TWD",31900,"iphone","iPhone 14 Plus 128GB Purple",32.07,31.19,1424.77,1473.99,994.699095728095,0.698147136539999
"5774","Taiwan","TWD",35400,"iphone","iPhone 14 Plus 256GB Purple",32.07,31.19,1424.77,1473.99,1103.83536014967,0.774746352147836
"5775","Taiwan","TWD",42400,"iphone","iPhone 14 Plus 512GB Starlight",32.07,31.19,1424.77,1473.99,1322.10788899283,0.92794478336351
"5776","Taiwan","TWD",38400,"iphone","iPhone 14 512GB (PRODUCT)RED",32.07,31.19,1424.77,1473.99,1197.38072965388,0.840402822668839
"5777","Taiwan","TWD",31400,"iphone","iPhone 14 256GB Starlight",32.07,31.19,1424.77,1473.99,979.108200810727,0.687204391453165
"5778","Taiwan","TWD",74900,"mac","16-inch MacBook Pro - Silver",32.07,31.19,1424.77,1473.99,2335.51605862176,1.63922321400771
"5779","Taiwan","TWD",42400,"iphone","iPhone 14 Plus 512GB Purple",32.07,31.19,1424.77,1473.99,1322.10788899283,0.92794478336351
"5780","Taiwan","TWD",66400,"ipad","11-inch iPad Pro Wi-Fi 2TB - Space Gray",32.07,31.19,1424.77,1473.99,2070.4708450265,1.45319654753153
"5781","Taiwan","TWD",31400,"ipad","11-inch iPad Pro Wi-Fi 256GB - Space Gray",32.07,31.19,1424.77,1473.99,979.108200810727,0.687204391453165
"5782","Taiwan","TWD",27900,"iphone","iPhone 14 128GB Blue",32.07,31.19,1424.77,1473.99,869.971936389149,0.610605175845329
"5783","Taiwan","TWD",31400,"iphone","iPhone 14 256GB (PRODUCT)RED",32.07,31.19,1424.77,1473.99,979.108200810727,0.687204391453165
"5784","Taiwan","TWD",42900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",32.07,31.19,1424.77,1473.99,1337.6987839102,0.938887528450344
"5785","Taiwan","TWD",31900,"iphone","iPhone 14 Plus 128GB Blue",32.07,31.19,1424.77,1473.99,994.699095728095,0.698147136539999
"5786","Taiwan","TWD",52400,"ipad","11-inch iPad Pro Wi-Fi 1TB - Space Gray",32.07,31.19,1424.77,1473.99,1633.92578734019,1.14679968510019
"5787","Taiwan","TWD",31900,"iphone","iPhone 14 Plus 128GB Starlight",32.07,31.19,1424.77,1473.99,994.699095728095,0.698147136539999
"5788","Taiwan","TWD",35400,"iphone","iPhone 14 Plus 256GB (PRODUCT)RED",32.07,31.19,1424.77,1473.99,1103.83536014967,0.774746352147836
"5789","Taiwan","TWD",35400,"iphone","iPhone 14 Plus 256GB Midnight",32.07,31.19,1424.77,1473.99,1103.83536014967,0.774746352147836
"5790","Taiwan","TWD",42400,"iphone","iPhone 14 Plus 512GB Blue",32.07,31.19,1424.77,1473.99,1322.10788899283,0.92794478336351
"5791","Taiwan","TWD",67650,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",32.07,31.19,1424.77,1473.99,2109.44808231993,1.48055341024862
"5792","Taiwan","TWD",59900,"mac","14-inch MacBook Pro - Silver",32.07,31.19,1424.77,1473.99,1867.78921110072,1.31094086140269
"5793","Thailand","THB",43900,"mac","MacBook Air with M2 chip - Space Gray",37.08,36.07,490.97,507.93,1183.92664509169,2.41140323256348
"5794","Thailand","THB",88900,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Space Gray",37.08,36.07,490.97,507.93,2397.5188781014,4.88322886958756
"5795","Thailand","THB",66900,"iphone","iPhone 14 Pro Max 1TB Space Black",37.08,36.07,490.97,507.93,1804.2071197411,3.67478078037579
"5796","Thailand","THB",43900,"mac","MacBook Air with M2 chip - Silver",37.08,36.07,490.97,507.93,1183.92664509169,2.41140323256348
"5797","Thailand","THB",54900,"iphone","iPhone 14 Pro 512GB Deep Purple",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5798","Thailand","THB",54900,"mac","MacBook Air with M2 chip - Space Gray",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5799","Thailand","THB",42900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",37.08,36.07,490.97,507.93,1156.95792880259,2.35647377396295
"5800","Thailand","THB",48900,"ipad","12.9-inch iPad Pro Wi-Fi 256GB - Space Gray",37.08,36.07,490.97,507.93,1318.77022653722,2.68605052556616
"5801","Thailand","THB",46900,"mac","13-inch MacBook Pro - Silver",37.08,36.07,490.97,507.93,1264.83279395901,2.57619160836509
"5802","Thailand","THB",54900,"iphone","iPhone 14 Pro 512GB Space Black",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5803","Thailand","THB",48900,"iphone","iPhone 14 Pro Max 256GB Gold",37.08,36.07,490.97,507.93,1318.77022653722,2.68605052556616
"5804","Thailand","THB",57900,"iphone","iPhone 14 Pro Max 512GB Deep Purple",37.08,36.07,490.97,507.93,1561.48867313916,3.18041565297097
"5805","Thailand","THB",45900,"iphone","iPhone 14 512GB (PRODUCT)RED",37.08,36.07,490.97,507.93,1237.8640776699,2.52126214976455
"5806","Thailand","THB",45900,"iphone","iPhone 14 Pro 256GB Space Black",37.08,36.07,490.97,507.93,1237.8640776699,2.52126214976455
"5807","Thailand","THB",63900,"iphone","iPhone 14 Pro 1TB Silver",37.08,36.07,490.97,507.93,1723.30097087379,3.50999240457418
"5808","Thailand","THB",44900,"ipad","12.9-inch iPad Pro Wi-Fi 128GB - Space Gray",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5809","Thailand","THB",63900,"iphone","iPhone 14 Pro 1TB Deep Purple",37.08,36.07,490.97,507.93,1723.30097087379,3.50999240457418
"5810","Thailand","THB",50900,"iphone","iPhone 14 Plus 512GB Midnight",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5811","Thailand","THB",38900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",37.08,36.07,490.97,507.93,1049.08306364617,2.13675593956081
"5812","Thailand","THB",41900,"iphone","iPhone 14 Plus 256GB (PRODUCT)RED",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5813","Thailand","THB",57900,"iphone","iPhone 14 Pro Max 512GB Silver",37.08,36.07,490.97,507.93,1561.48867313916,3.18041565297097
"5814","Thailand","THB",54900,"mac","MacBook Air with M2 chip - Starlight",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5815","Thailand","THB",89900,"mac","14-inch MacBook Pro - Space Gray",37.08,36.07,490.97,507.93,2424.48759439051,4.93815832818809
"5816","Thailand","THB",48900,"iphone","iPhone 14 Pro Max 256GB Space Black",37.08,36.07,490.97,507.93,1318.77022653722,2.68605052556616
"5817","Thailand","THB",36900,"iphone","iPhone 14 256GB (PRODUCT)RED",37.08,36.07,490.97,507.93,995.145631067961,2.02689702235974
"5818","Thailand","THB",53900,"mac","13-inch MacBook Pro - Space Gray",37.08,36.07,490.97,507.93,1453.61380798274,2.96069781856883
"5819","Thailand","THB",56900,"ipad","12.9-inch iPad Pro Wi-Fi 512GB - Space Gray",37.08,36.07,490.97,507.93,1534.51995685005,3.12548619437044
"5820","Thailand","THB",41900,"iphone","iPhone 14 Plus 256GB Purple",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5821","Thailand","THB",32900,"iphone","iPhone 14 128GB Blue",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5822","Thailand","THB",50900,"iphone","iPhone 14 Plus 512GB Starlight",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5823","Thailand","THB",66900,"iphone","iPhone 14 Pro Max 1TB Silver",37.08,36.07,490.97,507.93,1804.2071197411,3.67478078037579
"5824","Thailand","THB",66900,"iphone","iPhone 14 Pro Max 1TB Deep Purple",37.08,36.07,490.97,507.93,1804.2071197411,3.67478078037579
"5825","Thailand","THB",54900,"mac","MacBook Air with M2 chip - Silver",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5826","Thailand","THB",43900,"mac","MacBook Air with M2 chip - Starlight",37.08,36.07,490.97,507.93,1183.92664509169,2.41140323256348
"5827","Thailand","THB",66900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",37.08,36.07,490.97,507.93,1804.2071197411,3.67478078037579
"5828","Thailand","THB",45900,"iphone","iPhone 14 Pro 256GB Gold",37.08,36.07,490.97,507.93,1237.8640776699,2.52126214976455
"5829","Thailand","THB",73900,"mac","14-inch MacBook Pro - Space Gray",37.08,36.07,490.97,507.93,1992.98813376483,4.05928699057953
"5830","Thailand","THB",89900,"mac","16-inch MacBook Pro - Space Gray",37.08,36.07,490.97,507.93,2424.48759439051,4.93815832818809
"5831","Thailand","THB",96900,"mac","16-inch MacBook Pro - Space Gray",37.08,36.07,490.97,507.93,2613.26860841424,5.32266453839184
"5832","Thailand","THB",124900,"mac","16-inch MacBook Pro - Space Gray",37.08,36.07,490.97,507.93,3368.39266450917,6.86068937920681
"5833","Thailand","THB",29900,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5834","Thailand","THB",66900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",37.08,36.07,490.97,507.93,1804.2071197411,3.67478078037579
"5835","Thailand","THB",44900,"iphone","iPhone 14 Pro Max 128GB Space Black",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5836","Thailand","THB",88900,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Silver",37.08,36.07,490.97,507.93,2397.5188781014,4.88322886958756
"5837","Thailand","THB",43900,"mac","MacBook Air with M2 chip - Midnight",37.08,36.07,490.97,507.93,1183.92664509169,2.41140323256348
"5838","Thailand","THB",41900,"iphone","iPhone 14 Pro 128GB Silver",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5839","Thailand","THB",53900,"mac","13-inch MacBook Pro - Silver",37.08,36.07,490.97,507.93,1453.61380798274,2.96069781856883
"5840","Thailand","THB",32900,"mac","MacBook Air with M1 chip - Gold",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5841","Thailand","THB",32900,"mac","MacBook Air with M1 chip - Silver",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5842","Thailand","THB",41900,"iphone","iPhone 14 Plus 256GB Starlight",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5843","Thailand","THB",41900,"iphone","iPhone 14 Plus 256GB Blue",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5844","Thailand","THB",63900,"iphone","iPhone 14 Pro 1TB Gold",37.08,36.07,490.97,507.93,1723.30097087379,3.50999240457418
"5845","Thailand","THB",46900,"mac","13-inch MacBook Pro - Space Gray",37.08,36.07,490.97,507.93,1264.83279395901,2.57619160836509
"5846","Thailand","THB",36900,"iphone","iPhone 14 256GB Starlight",37.08,36.07,490.97,507.93,995.145631067961,2.02689702235974
"5847","Thailand","THB",89900,"mac","16-inch MacBook Pro - Silver",37.08,36.07,490.97,507.93,2424.48759439051,4.93815832818809
"5848","Thailand","THB",50900,"iphone","iPhone 14 Plus 512GB Blue",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5849","Thailand","THB",32900,"ipad","11-inch iPad Pro Wi-Fi 128GB - Space Gray",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5850","Thailand","THB",45900,"iphone","iPhone 14 Pro 256GB Deep Purple",37.08,36.07,490.97,507.93,1237.8640776699,2.52126214976455
"5851","Thailand","THB",37900,"iphone","iPhone 14 Plus 128GB Purple",37.08,36.07,490.97,507.93,1022.11434735707,2.08182648096027
"5852","Thailand","THB",82900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray",37.08,36.07,490.97,507.93,2235.70658036677,4.55365211798435
"5853","Thailand","THB",50900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5854","Thailand","THB",38900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Silver",37.08,36.07,490.97,507.93,1049.08306364617,2.13675593956081
"5855","Thailand","THB",78900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",37.08,36.07,490.97,507.93,2127.83171521036,4.33393428358221
"5856","Thailand","THB",94900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Silver",37.08,36.07,490.97,507.93,2559.33117583603,5.21280562119077
"5857","Thailand","THB",62900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",37.08,36.07,490.97,507.93,1696.33225458468,3.45506294597365
"5858","Thailand","THB",72900,"ipad","12.9-inch iPad Pro Wi-Fi 1TB - Space Gray",37.08,36.07,490.97,507.93,1966.01941747573,4.004357531979
"5859","Thailand","THB",56900,"mac","24-inch Pink iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1534.51995685005,3.12548619437044
"5860","Thailand","THB",23900,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5861","Thailand","THB",66900,"iphone","iPhone 14 Pro Max 1TB Gold",37.08,36.07,490.97,507.93,1804.2071197411,3.67478078037579
"5862","Thailand","THB",56900,"mac","24-inch Purple iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1534.51995685005,3.12548619437044
"5863","Thailand","THB",48900,"iphone","iPhone 14 Pro Max 256GB Deep Purple",37.08,36.07,490.97,507.93,1318.77022653722,2.68605052556616
"5864","Thailand","THB",54900,"mac","MacBook Air with M2 chip - Midnight",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5865","Thailand","THB",72900,"ipad","12.9-inch iPad Pro Wi-Fi 1TB - Silver",37.08,36.07,490.97,507.93,1966.01941747573,4.004357531979
"5866","Thailand","THB",41900,"iphone","iPhone 14 Plus 256GB Midnight",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5867","Thailand","THB",50900,"iphone","iPhone 14 Plus 512GB Purple",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5868","Thailand","THB",50900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Gray",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5869","Thailand","THB",54900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5870","Thailand","THB",50900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Silver",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5871","Thailand","THB",50900,"iphone","iPhone 14 Plus 512GB (PRODUCT)RED",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5872","Thailand","THB",23900,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5873","Thailand","THB",54900,"iphone","iPhone 14 Pro 512GB Silver",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5874","Thailand","THB",23900,"ipad","10.9-inch iPad Wi‑Fi 256GB - Yellow",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5875","Thailand","THB",37900,"iphone","iPhone 14 Plus 128GB Starlight",37.08,36.07,490.97,507.93,1022.11434735707,2.08182648096027
"5876","Thailand","THB",23900,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Purple",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5877","Thailand","THB",44900,"iphone","iPhone 14 Pro Max 128GB Gold",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5878","Thailand","THB",48900,"ipad","12.9-inch iPad Pro Wi-Fi 256GB - Silver",37.08,36.07,490.97,507.93,1318.77022653722,2.68605052556616
"5879","Thailand","THB",32900,"mac","MacBook Air with M1 chip - Space Gray",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5880","Thailand","THB",41900,"iphone","iPhone 14 Pro 128GB Gold",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5881","Thailand","THB",63900,"iphone","iPhone 14 Pro 1TB Space Black",37.08,36.07,490.97,507.93,1723.30097087379,3.50999240457418
"5882","Thailand","THB",44900,"iphone","iPhone 14 Pro Max 128GB Silver",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5883","Thailand","THB",48900,"iphone","iPhone 14 Pro Max 256GB Silver",37.08,36.07,490.97,507.93,1318.77022653722,2.68605052556616
"5884","Thailand","THB",54900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5885","Thailand","THB",37900,"iphone","iPhone 14 Plus 128GB Midnight",37.08,36.07,490.97,507.93,1022.11434735707,2.08182648096027
"5886","Thailand","THB",32900,"iphone","iPhone 14 128GB (PRODUCT)RED",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5887","Thailand","THB",42900,"mac","24-inch Pink iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1156.95792880259,2.35647377396295
"5888","Thailand","THB",41900,"iphone","iPhone 14 Pro 128GB Deep Purple",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5889","Thailand","THB",29900,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Starlight",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5890","Thailand","THB",44900,"ipad","11-inch iPad Pro Wi-Fi 512GB - Space Gray",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5891","Thailand","THB",45900,"iphone","iPhone 14 Pro 256GB Silver",37.08,36.07,490.97,507.93,1237.8640776699,2.52126214976455
"5892","Thailand","THB",36900,"iphone","iPhone 14 256GB Midnight",37.08,36.07,490.97,507.93,995.145631067961,2.02689702235974
"5893","Thailand","THB",57900,"iphone","iPhone 14 Pro Max 512GB Gold",37.08,36.07,490.97,507.93,1561.48867313916,3.18041565297097
"5894","Thailand","THB",44900,"iphone","iPhone 14 Pro Max 128GB Deep Purple",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5895","Thailand","THB",37900,"iphone","iPhone 14 Plus 128GB (PRODUCT)RED",37.08,36.07,490.97,507.93,1022.11434735707,2.08182648096027
"5896","Thailand","THB",50900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",37.08,36.07,490.97,507.93,1372.70765911543,2.79590944276723
"5897","Thailand","THB",29900,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5898","Thailand","THB",32900,"iphone","iPhone 14 128GB Starlight",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5899","Thailand","THB",29900,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5900","Thailand","THB",17900,"ipad","10.9-inch iPad Wi‑Fi 64GB - Blue",37.08,36.07,490.97,507.93,482.740021574973,0.983237308949575
"5901","Thailand","THB",35900,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Starlight",37.08,36.07,490.97,507.93,968.176914778857,1.9719675637592
"5902","Thailand","THB",37900,"iphone","iPhone 14 Plus 128GB Blue",37.08,36.07,490.97,507.93,1022.11434735707,2.08182648096027
"5903","Thailand","THB",49900,"mac","24-inch Purple iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1345.73894282632,2.74097998416669
"5904","Thailand","THB",45900,"iphone","iPhone 14 512GB Midnight",37.08,36.07,490.97,507.93,1237.8640776699,2.52126214976455
"5905","Thailand","THB",89900,"mac","14-inch MacBook Pro - Silver",37.08,36.07,490.97,507.93,2424.48759439051,4.93815832818809
"5906","Thailand","THB",54900,"iphone","iPhone 14 Pro 512GB Gold",37.08,36.07,490.97,507.93,1480.58252427184,3.01562727716937
"5907","Thailand","THB",56900,"mac","24-inch Green iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1534.51995685005,3.12548619437044
"5908","Thailand","THB",73900,"mac","14-inch MacBook Pro - Silver",37.08,36.07,490.97,507.93,1992.98813376483,4.05928699057953
"5909","Thailand","THB",57900,"iphone","iPhone 14 Pro Max 512GB Space Black",37.08,36.07,490.97,507.93,1561.48867313916,3.18041565297097
"5910","Thailand","THB",49900,"mac","24-inch Orange iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1345.73894282632,2.74097998416669
"5911","Thailand","THB",62900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 512GB - Space Gray",37.08,36.07,490.97,507.93,1696.33225458468,3.45506294597365
"5912","Thailand","THB",60900,"ipad","11-inch iPad Pro Wi-Fi 1TB - Silver",37.08,36.07,490.97,507.93,1642.39482200647,3.34520402877258
"5913","Thailand","THB",41900,"iphone","iPhone 14 Pro 128GB Space Black",37.08,36.07,490.97,507.93,1129.98921251348,2.30154431536241
"5914","Thailand","THB",23900,"ipad","10.9-inch iPad Wi‑Fi 256GB - Blue",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5915","Thailand","THB",44900,"ipad","11-inch iPad Pro Wi-Fi 512GB - Silver",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5916","Thailand","THB",32900,"ipad","11-inch iPad Pro Wi-Fi 128GB - Silver",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5917","Thailand","THB",29900,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Purple",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5918","Thailand","THB",56900,"mac","24-inch Yellow iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1534.51995685005,3.12548619437044
"5919","Thailand","THB",29900,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Pink",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5920","Thailand","THB",44900,"ipad","12.9-inch iPad Pro Wi-Fi 128GB - Silver",37.08,36.07,490.97,507.93,1210.8953613808,2.46633269116402
"5921","Thailand","THB",56900,"ipad","12.9-inch iPad Pro Wi-Fi 512GB - Silver",37.08,36.07,490.97,507.93,1534.51995685005,3.12548619437044
"5922","Thailand","THB",94900,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray",37.08,36.07,490.97,507.93,2559.33117583603,5.21280562119077
"5923","Thailand","THB",17900,"ipad","10.9-inch iPad Wi‑Fi 64GB - Silver",37.08,36.07,490.97,507.93,482.740021574973,0.983237308949575
"5924","Thailand","THB",23900,"ipad","10.9-inch iPad Wi‑Fi 256GB - Silver",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5925","Thailand","THB",49900,"mac","24-inch Blue iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1345.73894282632,2.74097998416669
"5926","Thailand","THB",42900,"mac","24-inch Blue iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1156.95792880259,2.35647377396295
"5927","Thailand","THB",36900,"ipad","11-inch iPad Pro Wi-Fi 256GB - Silver",37.08,36.07,490.97,507.93,995.145631067961,2.02689702235974
"5928","Thailand","THB",56900,"mac","24-inch Blue iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1534.51995685005,3.12548619437044
"5929","Thailand","THB",35900,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Blue",37.08,36.07,490.97,507.93,968.176914778857,1.9719675637592
"5930","Thailand","THB",124900,"mac","16-inch MacBook Pro - Silver",37.08,36.07,490.97,507.93,3368.39266450917,6.86068937920681
"5931","Thailand","THB",23900,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Starlight",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5932","Thailand","THB",42900,"mac","24-inch Green iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1156.95792880259,2.35647377396295
"5933","Thailand","THB",49900,"mac","24-inch Green iMac with 4.5K Retina display",37.08,36.07,490.97,507.93,1345.73894282632,2.74097998416669
"5934","Thailand","THB",60900,"ipad","11-inch iPad Pro Wi-Fi 1TB - Space Gray",37.08,36.07,490.97,507.93,1642.39482200647,3.34520402877258
"5935","Thailand","THB",32900,"iphone","iPhone 14 128GB Purple",37.08,36.07,490.97,507.93,887.270765911543,1.8071791879576
"5936","Thailand","THB",23900,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Blue",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5937","Thailand","THB",29900,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Blue",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5938","Thailand","THB",29900,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5939","Thailand","THB",23900,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink",37.08,36.07,490.97,507.93,644.552319309601,1.31281406055278
"5940","Thailand","THB",29900,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Space Gray",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5941","Thailand","THB",42900,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",37.08,36.07,490.97,507.93,1156.95792880259,2.35647377396295
"5942","Thailand","THB",29900,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Blue",37.08,36.07,490.97,507.93,806.364617044229,1.64239081215599
"5943","Thailand","THB",17900,"ipad","10.9-inch iPad Wi‑Fi 64GB - Yellow",37.08,36.07,490.97,507.93,482.740021574973,0.983237308949575
"5944","Thailand","THB",96900,"mac","16-inch MacBook Pro - Silver",37.08,36.07,490.97,507.93,2613.26860841424,5.32266453839184
"5945","Thailand","THB",35900,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Purple",37.08,36.07,490.97,507.93,968.176914778857,1.9719675637592
"5946","Thailand","THB",76900,"ipad","11-inch iPad Pro Wi-Fi 2TB - Space Gray",37.08,36.07,490.97,507.93,2073.89428263215,4.22407536638114
