sku,price,category,name,currency,country,store
MGN63,{'fullPrice': 9399.0},mac,MacBook Air with M1 chip - Space Gray,DKK,dk,AOS: Denmark consumer
MGND3,{'fullPrice': 9399.0},mac,MacBook Air with M1 chip - Gold,DKK,dk,AOS: Denmark consumer
MGN93,{'fullPrice': 9399.0},mac,MacBook Air with M1 chip - Silver,DKK,dk,AOS: Denmark consumer
MLY23,{'fullPrice': 14199.0},mac,MacBook Air with M2 chip - Starlight,DKK,dk,AOS: Denmark consumer
MLY13,{'fullPrice': 11499.0},mac,MacBook Air with M2 chip - Starlight,DKK,dk,AOS: Denmark consumer
MLY03,{'fullPrice': 14199.0},mac,MacBook Air with M2 chip - Silver,DKK,dk,AOS: Denmark consumer
MLXY3,{'fullPrice': 11499.0},mac,MacBook Air with M2 chip - Silver,DKK,dk,AOS: Denmark consumer
MLXX3,{'fullPrice': 14199.0},mac,MacBook Air with M2 chip - Space Gray,DKK,dk,AOS: Denmark consumer
MLXW3,{'fullPrice': 11499.0},mac,MacBook Air with M2 chip - Space Gray,DKK,dk,AOS: Denmark consumer
MLY33,{'fullPrice': 11499.0},mac,MacBook Air with M2 chip - Midnight,DKK,dk,AOS: Denmark consumer
MLY43,{'fullPrice': 14199.0},mac,MacBook Air with M2 chip - Midnight,DKK,dk,AOS: Denmark consumer
MGN63,{'fullPrice': 13495.0},mac,MacBook Air with M1 chip - Space Gray,SEK,se,AOS: Swedish Consumer
MGND3,{'fullPrice': 13495.0},mac,MacBook Air with M1 chip - Gold,SEK,se,AOS: Swedish Consumer
MGN93,{'fullPrice': 13495.0},mac,MacBook Air with M1 chip - Silver,SEK,se,AOS: Swedish Consumer
MLY23,{'fullPrice': 20495.0},mac,MacBook Air with M2 chip - Starlight,SEK,se,AOS: Swedish Consumer
MLY13,{'fullPrice': 16495.0},mac,MacBook Air with M2 chip - Starlight,SEK,se,AOS: Swedish Consumer
MLY03,{'fullPrice': 20495.0},mac,MacBook Air with M2 chip - Silver,SEK,se,AOS: Swedish Consumer
MLXY3,{'fullPrice': 16495.0},mac,MacBook Air with M2 chip - Silver,SEK,se,AOS: Swedish Consumer
MLXX3,{'fullPrice': 20495.0},mac,MacBook Air with M2 chip - Space Gray,SEK,se,AOS: Swedish Consumer
MLXW3,{'fullPrice': 16495.0},mac,MacBook Air with M2 chip - Space Gray,SEK,se,AOS: Swedish Consumer
MLY33,{'fullPrice': 16495.0},mac,MacBook Air with M2 chip - Midnight,SEK,se,AOS: Swedish Consumer
MLY43,{'fullPrice': 20495.0},mac,MacBook Air with M2 chip - Midnight,SEK,se,AOS: Swedish Consumer
MGN63,{'fullPrice': 1449.0},mac,MacBook Air with M1 chip - Space Gray,SGD,sg,AOS: Singapore Consumer
MGND3,{'fullPrice': 1449.0},mac,MacBook Air with M1 chip - Gold,SGD,sg,AOS: Singapore Consumer
MGN93,{'fullPrice': 1449.0},mac,MacBook Air with M1 chip - Silver,SGD,sg,AOS: Singapore Consumer
MLY23,{'fullPrice': 2149.0},mac,MacBook Air with M2 chip - Starlight,SGD,sg,AOS: Singapore Consumer
MLY13,{'fullPrice': 1699.0},mac,MacBook Air with M2 chip - Starlight,SGD,sg,AOS: Singapore Consumer
MLY03,{'fullPrice': 2149.0},mac,MacBook Air with M2 chip - Silver,SGD,sg,AOS: Singapore Consumer
MLXY3,{'fullPrice': 1699.0},mac,MacBook Air with M2 chip - Silver,SGD,sg,AOS: Singapore Consumer
MLXX3,{'fullPrice': 2149.0},mac,MacBook Air with M2 chip - Space Gray,SGD,sg,AOS: Singapore Consumer
MLXW3,{'fullPrice': 1699.0},mac,MacBook Air with M2 chip - Space Gray,SGD,sg,AOS: Singapore Consumer
MLY33,{'fullPrice': 1699.0},mac,MacBook Air with M2 chip - Midnight,SGD,sg,AOS: Singapore Consumer
MLY43,{'fullPrice': 2149.0},mac,MacBook Air with M2 chip - Midnight,SGD,sg,AOS: Singapore Consumer
MGN63,{'fullPrice': 4199.0},mac,MacBook Air with M1 chip - Space Gray,AED,ae,AOS: UAE Consumer
MGND3,{'fullPrice': 4199.0},mac,MacBook Air with M1 chip - Gold,AED,ae,AOS: UAE Consumer
MGN93,{'fullPrice': 4199.0},mac,MacBook Air with M1 chip - Silver,AED,ae,AOS: UAE Consumer
MLY23,{'fullPrice': 6299.0},mac,MacBook Air with M2 chip - Starlight,AED,ae,AOS: UAE Consumer
MLY13,{'fullPrice': 4999.0},mac,MacBook Air with M2 chip - Starlight,AED,ae,AOS: UAE Consumer
MLY03,{'fullPrice': 6299.0},mac,MacBook Air with M2 chip - Silver,AED,ae,AOS: UAE Consumer
MLXY3,{'fullPrice': 4999.0},mac,MacBook Air with M2 chip - Silver,AED,ae,AOS: UAE Consumer
MLXX3,{'fullPrice': 6299.0},mac,MacBook Air with M2 chip - Space Gray,AED,ae,AOS: UAE Consumer
MLXW3,{'fullPrice': 4999.0},mac,MacBook Air with M2 chip - Space Gray,AED,ae,AOS: UAE Consumer
MLY33,{'fullPrice': 4999.0},mac,MacBook Air with M2 chip - Midnight,AED,ae,AOS: UAE Consumer
MLY43,{'fullPrice': 6299.0},mac,MacBook Air with M2 chip - Midnight,AED,ae,AOS: UAE Consumer
MGN63,{'fullPrice': 1219.0},mac,MacBook Air with M1 chip - Space Gray,EUR,be,AOS: Belgium Flemish Consumer
MGND3,{'fullPrice': 1219.0},mac,MacBook Air with M1 chip - Gold,EUR,be,AOS: Belgium Flemish Consumer
MGN93,{'fullPrice': 1219.0},mac,MacBook Air with M1 chip - Silver,EUR,be,AOS: Belgium Flemish Consumer
MLY23,{'fullPrice': 1869.0},mac,MacBook Air with M2 chip - Starlight,EUR,be,AOS: Belgium Flemish Consumer
MLY13,{'fullPrice': 1519.0},mac,MacBook Air with M2 chip - Starlight,EUR,be,AOS: Belgium Flemish Consumer
MLY03,{'fullPrice': 1869.0},mac,MacBook Air with M2 chip - Silver,EUR,be,AOS: Belgium Flemish Consumer
MLXY3,{'fullPrice': 1519.0},mac,MacBook Air with M2 chip - Silver,EUR,be,AOS: Belgium Flemish Consumer
MLXX3,{'fullPrice': 1869.0},mac,MacBook Air with M2 chip - Space Gray,EUR,be,AOS: Belgium Flemish Consumer
MLXW3,{'fullPrice': 1519.0},mac,MacBook Air with M2 chip - Space Gray,EUR,be,AOS: Belgium Flemish Consumer
MLY33,{'fullPrice': 1519.0},mac,MacBook Air with M2 chip - Midnight,EUR,be,AOS: Belgium Flemish Consumer
MLY43,{'fullPrice': 1869.0},mac,MacBook Air with M2 chip - Midnight,EUR,be,AOS: Belgium Flemish Consumer
MGN63,{'fullPrice': 32900.0},mac,MacBook Air with M1 chip - Space Gray,THB,th,AOS: Thailand Consumer (English)
MGND3,{'fullPrice': 32900.0},mac,MacBook Air with M1 chip - Gold,THB,th,AOS: Thailand Consumer (English)
MGN93,{'fullPrice': 32900.0},mac,MacBook Air with M1 chip - Silver,THB,th,AOS: Thailand Consumer (English)
MLY23,{'fullPrice': 54900.0},mac,MacBook Air with M2 chip - Starlight,THB,th,AOS: Thailand Consumer (English)
MLY13,{'fullPrice': 43900.0},mac,MacBook Air with M2 chip - Starlight,THB,th,AOS: Thailand Consumer (English)
MLY03,{'fullPrice': 54900.0},mac,MacBook Air with M2 chip - Silver,THB,th,AOS: Thailand Consumer (English)
MLXY3,{'fullPrice': 43900.0},mac,MacBook Air with M2 chip - Silver,THB,th,AOS: Thailand Consumer (English)
MLXX3,{'fullPrice': 54900.0},mac,MacBook Air with M2 chip - Space Gray,THB,th,AOS: Thailand Consumer (English)
MLXW3,{'fullPrice': 43900.0},mac,MacBook Air with M2 chip - Space Gray,THB,th,AOS: Thailand Consumer (English)
MLY33,{'fullPrice': 43900.0},mac,MacBook Air with M2 chip - Midnight,THB,th,AOS: Thailand Consumer (English)
MLY43,{'fullPrice': 54900.0},mac,MacBook Air with M2 chip - Midnight,THB,th,AOS: Thailand Consumer (English)
MGN63,{'fullPrice': 99900.0},mac,MacBook Air with M1 chip - Space Gray,INR,in,AOS: IN Consumer
MGND3,{'fullPrice': 99900.0},mac,MacBook Air with M1 chip - Gold,INR,in,AOS: IN Consumer
MGN93,{'fullPrice': 99900.0},mac,MacBook Air with M1 chip - Silver,INR,in,AOS: IN Consumer
MLY23,{'fullPrice': 149900.0},mac,MacBook Air with M2 chip - Starlight,INR,in,AOS: IN Consumer
MLY13,{'fullPrice': 119900.0},mac,MacBook Air with M2 chip - Starlight,INR,in,AOS: IN Consumer
MLY03,{'fullPrice': 149900.0},mac,MacBook Air with M2 chip - Silver,INR,in,AOS: IN Consumer
MLXY3,{'fullPrice': 119900.0},mac,MacBook Air with M2 chip - Silver,INR,in,AOS: IN Consumer
MLXX3,{'fullPrice': 149900.0},mac,MacBook Air with M2 chip - Space Gray,INR,in,AOS: IN Consumer
MLXW3,{'fullPrice': 119900.0},mac,MacBook Air with M2 chip - Space Gray,INR,in,AOS: IN Consumer
MLY33,{'fullPrice': 119900.0},mac,MacBook Air with M2 chip - Midnight,INR,in,AOS: IN Consumer
MLY43,{'fullPrice': 149900.0},mac,MacBook Air with M2 chip - Midnight,INR,in,AOS: IN Consumer
MGN63,{'fullPrice': 1499.0},mac,MacBook Air with M1 chip - Space Gray,AUD,au,AOS: Australia Consumer
MGND3,{'fullPrice': 1499.0},mac,MacBook Air with M1 chip - Gold,AUD,au,AOS: Australia Consumer
MGN93,{'fullPrice': 1499.0},mac,MacBook Air with M1 chip - Silver,AUD,au,AOS: Australia Consumer
MLY23,{'fullPrice': 2349.0},mac,MacBook Air with M2 chip - Starlight,AUD,au,AOS: Australia Consumer
MLY13,{'fullPrice': 1899.0},mac,MacBook Air with M2 chip - Starlight,AUD,au,AOS: Australia Consumer
MLY03,{'fullPrice': 2349.0},mac,MacBook Air with M2 chip - Silver,AUD,au,AOS: Australia Consumer
MLXY3,{'fullPrice': 1899.0},mac,MacBook Air with M2 chip - Silver,AUD,au,AOS: Australia Consumer
MLXX3,{'fullPrice': 2349.0},mac,MacBook Air with M2 chip - Space Gray,AUD,au,AOS: Australia Consumer
MLXW3,{'fullPrice': 1899.0},mac,MacBook Air with M2 chip - Space Gray,AUD,au,AOS: Australia Consumer
MLY33,{'fullPrice': 1899.0},mac,MacBook Air with M2 chip - Midnight,AUD,au,AOS: Australia Consumer
MLY43,{'fullPrice': 2349.0},mac,MacBook Air with M2 chip - Midnight,AUD,au,AOS: Australia Consumer
MGN63,{'fullPrice': 999.0},mac,MacBook Air with M1 chip - Space Gray,GBP,uk,AOS: UK Consumer
MGND3,{'fullPrice': 999.0},mac,MacBook Air with M1 chip - Gold,GBP,uk,AOS: UK Consumer
MGN93,{'fullPrice': 999.0},mac,MacBook Air with M1 chip - Silver,GBP,uk,AOS: UK Consumer
MLY23,{'fullPrice': 1549.0},mac,MacBook Air with M2 chip - Starlight,GBP,uk,AOS: UK Consumer
MLY13,{'fullPrice': 1249.0},mac,MacBook Air with M2 chip - Starlight,GBP,uk,AOS: UK Consumer
MLY03,{'fullPrice': 1549.0},mac,MacBook Air with M2 chip - Silver,GBP,uk,AOS: UK Consumer
MLXY3,{'fullPrice': 1249.0},mac,MacBook Air with M2 chip - Silver,GBP,uk,AOS: UK Consumer
MLXX3,{'fullPrice': 1549.0},mac,MacBook Air with M2 chip - Space Gray,GBP,uk,AOS: UK Consumer
MLXW3,{'fullPrice': 1249.0},mac,MacBook Air with M2 chip - Space Gray,GBP,uk,AOS: UK Consumer
MLY33,{'fullPrice': 1249.0},mac,MacBook Air with M2 chip - Midnight,GBP,uk,AOS: UK Consumer
MLY43,{'fullPrice': 1549.0},mac,MacBook Air with M2 chip - Midnight,GBP,uk,AOS: UK Consumer
MGN63,{'fullPrice': 1134.15},mac,MacBook Air with M1 chip - Space Gray,CHF,ch,AOS: Swiss French Consumer
MGND3,{'fullPrice': 1134.15},mac,MacBook Air with M1 chip - Gold,CHF,ch,AOS: Swiss French Consumer
MGN93,{'fullPrice': 1134.15},mac,MacBook Air with M1 chip - Silver,CHF,ch,AOS: Swiss French Consumer
MLY23,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Starlight,CHF,ch,AOS: Swiss French Consumer
MLY13,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Starlight,CHF,ch,AOS: Swiss French Consumer
MLY03,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Silver,CHF,ch,AOS: Swiss French Consumer
MLXY3,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Silver,CHF,ch,AOS: Swiss French Consumer
MLXX3,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Space Gray,CHF,ch,AOS: Swiss French Consumer
MLXW3,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Space Gray,CHF,ch,AOS: Swiss French Consumer
MLY33,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Midnight,CHF,ch,AOS: Swiss French Consumer
MLY43,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Midnight,CHF,ch,AOS: Swiss French Consumer
MGN63,{'fullPrice': 4399.0},mac,MacBook Air with M1 chip - Space Gray,MYR,my,AOS: Malaysia Consumer
MGND3,{'fullPrice': 4399.0},mac,MacBook Air with M1 chip - Gold,MYR,my,AOS: Malaysia Consumer
MGN93,{'fullPrice': 4399.0},mac,MacBook Air with M1 chip - Silver,MYR,my,AOS: Malaysia Consumer
MLY23,{'fullPrice': 6699.0},mac,MacBook Air with M2 chip - Starlight,MYR,my,AOS: Malaysia Consumer
MLY13,{'fullPrice': 5499.0},mac,MacBook Air with M2 chip - Starlight,MYR,my,AOS: Malaysia Consumer
MLY03,{'fullPrice': 6699.0},mac,MacBook Air with M2 chip - Silver,MYR,my,AOS: Malaysia Consumer
MLXY3,{'fullPrice': 5499.0},mac,MacBook Air with M2 chip - Silver,MYR,my,AOS: Malaysia Consumer
MLXX3,{'fullPrice': 6699.0},mac,MacBook Air with M2 chip - Space Gray,MYR,my,AOS: Malaysia Consumer
MLXW3,{'fullPrice': 5499.0},mac,MacBook Air with M2 chip - Space Gray,MYR,my,AOS: Malaysia Consumer
MLY33,{'fullPrice': 5499.0},mac,MacBook Air with M2 chip - Midnight,MYR,my,AOS: Malaysia Consumer
MLY43,{'fullPrice': 6699.0},mac,MacBook Air with M2 chip - Midnight,MYR,my,AOS: Malaysia Consumer
MGN63,{'fullPrice': 12990.0},mac,MacBook Air with M1 chip - Space Gray,NOK,no,AOS: Norway consumer
MGND3,{'fullPrice': 12990.0},mac,MacBook Air with M1 chip - Gold,NOK,no,AOS: Norway consumer
MGN93,{'fullPrice': 12990.0},mac,MacBook Air with M1 chip - Silver,NOK,no,AOS: Norway consumer
MLY23,{'fullPrice': 19990.0},mac,MacBook Air with M2 chip - Starlight,NOK,no,AOS: Norway consumer
MLY13,{'fullPrice': 15990.0},mac,MacBook Air with M2 chip - Starlight,NOK,no,AOS: Norway consumer
MLY03,{'fullPrice': 19990.0},mac,MacBook Air with M2 chip - Silver,NOK,no,AOS: Norway consumer
MLXY3,{'fullPrice': 15990.0},mac,MacBook Air with M2 chip - Silver,NOK,no,AOS: Norway consumer
MLXX3,{'fullPrice': 19990.0},mac,MacBook Air with M2 chip - Space Gray,NOK,no,AOS: Norway consumer
MLXW3,{'fullPrice': 15990.0},mac,MacBook Air with M2 chip - Space Gray,NOK,no,AOS: Norway consumer
MLY33,{'fullPrice': 15990.0},mac,MacBook Air with M2 chip - Midnight,NOK,no,AOS: Norway consumer
MLY43,{'fullPrice': 19990.0},mac,MacBook Air with M2 chip - Midnight,NOK,no,AOS: Norway consumer
MGN63,{'fullPrice': 1229.0},mac,MacBook Air with M1 chip - Space Gray,EUR,it,AOS: Italian Consumer
MGND3,{'fullPrice': 1229.0},mac,MacBook Air with M1 chip - Gold,EUR,it,AOS: Italian Consumer
MGN93,{'fullPrice': 1229.0},mac,MacBook Air with M1 chip - Silver,EUR,it,AOS: Italian Consumer
MLY23,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Starlight,EUR,it,AOS: Italian Consumer
MLY13,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Starlight,EUR,it,AOS: Italian Consumer
MLY03,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Silver,EUR,it,AOS: Italian Consumer
MLXY3,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Silver,EUR,it,AOS: Italian Consumer
MLXX3,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Space Gray,EUR,it,AOS: Italian Consumer
MLXW3,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Space Gray,EUR,it,AOS: Italian Consumer
MLY33,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Midnight,EUR,it,AOS: Italian Consumer
MLY43,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Midnight,EUR,it,AOS: Italian Consumer
MGN63,{'fullPrice': 30900.0},mac,MacBook Air with M1 chip - Space Gray,TWD,tw,AOS: Taiwan Consumer
MGND3,{'fullPrice': 30900.0},mac,MacBook Air with M1 chip - Gold,TWD,tw,AOS: Taiwan Consumer
MGN93,{'fullPrice': 30900.0},mac,MacBook Air with M1 chip - Silver,TWD,tw,AOS: Taiwan Consumer
MLY23,{'fullPrice': 46900.0},mac,MacBook Air with M2 chip - Starlight,TWD,tw,AOS: Taiwan Consumer
MLY13,{'fullPrice': 37900.0},mac,MacBook Air with M2 chip - Starlight,TWD,tw,AOS: Taiwan Consumer
MLY03,{'fullPrice': 46900.0},mac,MacBook Air with M2 chip - Silver,TWD,tw,AOS: Taiwan Consumer
MLXY3,{'fullPrice': 37900.0},mac,MacBook Air with M2 chip - Silver,TWD,tw,AOS: Taiwan Consumer
MLXX3,{'fullPrice': 46900.0},mac,MacBook Air with M2 chip - Space Gray,TWD,tw,AOS: Taiwan Consumer
MLXW3,{'fullPrice': 37900.0},mac,MacBook Air with M2 chip - Space Gray,TWD,tw,AOS: Taiwan Consumer
MLY33,{'fullPrice': 37900.0},mac,MacBook Air with M2 chip - Midnight,TWD,tw,AOS: Taiwan Consumer
MLY43,{'fullPrice': 46900.0},mac,MacBook Air with M2 chip - Midnight,TWD,tw,AOS: Taiwan Consumer
MGN63,{'fullPrice': 1178.7},mac,MacBook Air with M1 chip - Space Gray,EUR,lu,AOS: Apple Store Luxembourg
MGND3,{'fullPrice': 1178.7},mac,MacBook Air with M1 chip - Gold,EUR,lu,AOS: Apple Store Luxembourg
MGN93,{'fullPrice': 1178.7},mac,MacBook Air with M1 chip - Silver,EUR,lu,AOS: Apple Store Luxembourg
MLY23,{'fullPrice': 1807.22},mac,MacBook Air with M2 chip - Starlight,EUR,lu,AOS: Apple Store Luxembourg
MLY13,{'fullPrice': 1468.78},mac,MacBook Air with M2 chip - Starlight,EUR,lu,AOS: Apple Store Luxembourg
MLY03,{'fullPrice': 1807.22},mac,MacBook Air with M2 chip - Silver,EUR,lu,AOS: Apple Store Luxembourg
MLXY3,{'fullPrice': 1468.78},mac,MacBook Air with M2 chip - Silver,EUR,lu,AOS: Apple Store Luxembourg
MLXX3,{'fullPrice': 1807.22},mac,MacBook Air with M2 chip - Space Gray,EUR,lu,AOS: Apple Store Luxembourg
MLXW3,{'fullPrice': 1468.78},mac,MacBook Air with M2 chip - Space Gray,EUR,lu,AOS: Apple Store Luxembourg
MLY33,{'fullPrice': 1468.78},mac,MacBook Air with M2 chip - Midnight,EUR,lu,AOS: Apple Store Luxembourg
MLY43,{'fullPrice': 1807.22},mac,MacBook Air with M2 chip - Midnight,EUR,lu,AOS: Apple Store Luxembourg
MGN63,{'fullPrice': 1134.15},mac,MacBook Air with M1 chip - Space Gray,CHF,ch,AOS: Swiss German Consumer
MGND3,{'fullPrice': 1134.15},mac,MacBook Air with M1 chip - Gold,CHF,ch,AOS: Swiss German Consumer
MGN93,{'fullPrice': 1134.15},mac,MacBook Air with M1 chip - Silver,CHF,ch,AOS: Swiss German Consumer
MLY23,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Starlight,CHF,ch,AOS: Swiss German Consumer
MLY13,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Starlight,CHF,ch,AOS: Swiss German Consumer
MLY03,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Silver,CHF,ch,AOS: Swiss German Consumer
MLXY3,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Silver,CHF,ch,AOS: Swiss German Consumer
MLXX3,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Space Gray,CHF,ch,AOS: Swiss German Consumer
MLXW3,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Space Gray,CHF,ch,AOS: Swiss German Consumer
MLY33,{'fullPrice': 1384.15},mac,MacBook Air with M2 chip - Midnight,CHF,ch,AOS: Swiss German Consumer
MLY43,{'fullPrice': 1705.0},mac,MacBook Air with M2 chip - Midnight,CHF,ch,AOS: Swiss German Consumer
MGN63,{'fullPrice': 7999.0},mac,MacBook Air with M1 chip - Space Gray,CNY,cn,AOS: China Consumer
MGND3,{'fullPrice': 7999.0},mac,MacBook Air with M1 chip - Gold,CNY,cn,AOS: China Consumer
MGN93,{'fullPrice': 7999.0},mac,MacBook Air with M1 chip - Silver,CNY,cn,AOS: China Consumer
MLY23,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Starlight,CNY,cn,AOS: China Consumer
MLY13,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Starlight,CNY,cn,AOS: China Consumer
MLY03,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Silver,CNY,cn,AOS: China Consumer
MLXY3,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Silver,CNY,cn,AOS: China Consumer
MLXX3,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Space Gray,CNY,cn,AOS: China Consumer
MLXW3,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Space Gray,CNY,cn,AOS: China Consumer
MLY33,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Midnight,CNY,cn,AOS: China Consumer
MLY43,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Midnight,CNY,cn,AOS: China Consumer
MGN63,{'fullPrice': 1199.0},mac,MacBook Air with M1 chip - Space Gray,EUR,fr,AOS: French consumer
MGND3,{'fullPrice': 1199.0},mac,MacBook Air with M1 chip - Gold,EUR,fr,AOS: French consumer
MGN93,{'fullPrice': 1199.0},mac,MacBook Air with M1 chip - Silver,EUR,fr,AOS: French consumer
MLY23,{'fullPrice': 1849.0},mac,MacBook Air with M2 chip - Starlight,EUR,fr,AOS: French consumer
MLY13,{'fullPrice': 1499.0},mac,MacBook Air with M2 chip - Starlight,EUR,fr,AOS: French consumer
MLY03,{'fullPrice': 1849.0},mac,MacBook Air with M2 chip - Silver,EUR,fr,AOS: French consumer
MLXY3,{'fullPrice': 1499.0},mac,MacBook Air with M2 chip - Silver,EUR,fr,AOS: French consumer
MLXX3,{'fullPrice': 1849.0},mac,MacBook Air with M2 chip - Space Gray,EUR,fr,AOS: French consumer
MLXW3,{'fullPrice': 1499.0},mac,MacBook Air with M2 chip - Space Gray,EUR,fr,AOS: French consumer
MLY33,{'fullPrice': 1499.0},mac,MacBook Air with M2 chip - Midnight,EUR,fr,AOS: French consumer
MLY43,{'fullPrice': 1849.0},mac,MacBook Air with M2 chip - Midnight,EUR,fr,AOS: French consumer
MGN63,{'fullPrice': 7799.0},mac,MacBook Air with M1 chip - Space Gray,HKD,hk,AOS: HongKong Consumer
MGND3,{'fullPrice': 7799.0},mac,MacBook Air with M1 chip - Gold,HKD,hk,AOS: HongKong Consumer
MGN93,{'fullPrice': 7799.0},mac,MacBook Air with M1 chip - Silver,HKD,hk,AOS: HongKong Consumer
MLY23,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Starlight,HKD,hk,AOS: HongKong Consumer
MLY13,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Starlight,HKD,hk,AOS: HongKong Consumer
MLY03,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Silver,HKD,hk,AOS: HongKong Consumer
MLXY3,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Silver,HKD,hk,AOS: HongKong Consumer
MLXX3,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Space Gray,HKD,hk,AOS: HongKong Consumer
MLXW3,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Space Gray,HKD,hk,AOS: HongKong Consumer
MLY33,{'fullPrice': 9499.0},mac,MacBook Air with M2 chip - Midnight,HKD,hk,AOS: HongKong Consumer
MLY43,{'fullPrice': 11899.0},mac,MacBook Air with M2 chip - Midnight,HKD,hk,AOS: HongKong Consumer
MGN63,{'fullPrice': 1229.0},mac,MacBook Air with M1 chip - Space Gray,EUR,pt,AOS: Portugal Consumer External
MGND3,{'fullPrice': 1229.0},mac,MacBook Air with M1 chip - Gold,EUR,pt,AOS: Portugal Consumer External
MGN93,{'fullPrice': 1229.0},mac,MacBook Air with M1 chip - Silver,EUR,pt,AOS: Portugal Consumer External
MLY23,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Starlight,EUR,pt,AOS: Portugal Consumer External
MLY13,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Starlight,EUR,pt,AOS: Portugal Consumer External
MLY03,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Silver,EUR,pt,AOS: Portugal Consumer External
MLXY3,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Silver,EUR,pt,AOS: Portugal Consumer External
MLXX3,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Space Gray,EUR,pt,AOS: Portugal Consumer External
MLXW3,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Space Gray,EUR,pt,AOS: Portugal Consumer External
MLY33,{'fullPrice': 1529.0},mac,MacBook Air with M2 chip - Midnight,EUR,pt,AOS: Portugal Consumer External
MLY43,{'fullPrice': 1879.0},mac,MacBook Air with M2 chip - Midnight,EUR,pt,AOS: Portugal Consumer External
MGN63,{'fullPrice': 1219.0},mac,MacBook Air with M1 chip - Space Gray,EUR,nl,AOS: Dutch Consumer
